participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.round_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.variable_mpcr_game,subsession.fixed_mpcr_game,subsession.treatment,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,h6nhwudi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.665521+00:00,0,1,,,3,3,2.00,0.25,13.25,0.00,0.00,1,21.00,5.25,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
4,mk2595p8,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.685744+00:00,0,1,,,4,3,2.00,0.25,13.25,0.00,0.00,1,21.00,5.25,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
5,hn3o5zzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.705818+00:00,0,1,,,1,3,3.00,0.25,12.75,0.00,0.00,2,23.00,5.75,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
6,g5ukhzqf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.728293+00:00,0,1,,,2,3,9.00,0.25,6.75,0.00,0.00,2,23.00,5.75,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
7,xa1c49ch,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.748770+00:00,0,1,,,3,3,8.00,0.05,7.75,0.00,0.00,2,23.00,5.75,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
8,u283tbzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.769990+00:00,0,1,,,4,3,3.00,0.05,12.75,0.00,0.00,2,23.00,5.75,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
9,x2clxuiu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.792156+00:00,0,1,,,1,3,6.00,0.35,10.00,0.00,0.00,3,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
10,1em48of6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.812209+00:00,0,1,,,2,3,5.00,0.15,11.00,0.00,0.00,3,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
11,mvxfgsxa,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.835189+00:00,0,1,,,3,3,4.00,0.05,12.00,0.00,0.00,3,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
12,5gkyg04c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.855436+00:00,0,1,,,4,3,9.00,0.25,7.00,0.00,0.00,3,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
13,ux50lhgl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.875827+00:00,0,1,,,1,3,7.00,0.45,9.00,0.00,0.00,4,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
14,0u1hmweg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.902177+00:00,0,1,,,2,3,5.00,0.35,11.00,0.00,0.00,4,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
15,ksnmn3r3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.923276+00:00,0,1,,,3,3,2.00,0.15,14.00,0.00,0.00,4,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
16,1i2pj8ew,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.945440+00:00,0,1,,,4,3,10.00,0.15,6.00,0.00,0.00,4,24.00,6.00,0.25,2,0,1,2,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
1,ci2linjn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.580652+00:00,0,1,,,1,3,7.00,0.15,8.00,0.00,0.00,1,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
2,hpmu7hez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.644752+00:00,0,1,,,2,3,3.00,0.35,12.00,0.00,0.00,1,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
3,h6nhwudi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.665521+00:00,0,1,,,3,3,5.00,0.25,10.00,0.00,0.00,1,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
4,mk2595p8,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.685744+00:00,0,1,,,4,3,5.00,0.25,10.00,0.00,0.00,1,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
5,hn3o5zzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.705818+00:00,0,1,,,1,3,2.00,0.25,13.00,0.00,0.00,2,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
6,g5ukhzqf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.728293+00:00,0,1,,,2,3,8.00,0.25,7.00,0.00,0.00,2,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
7,xa1c49ch,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.748770+00:00,0,1,,,3,3,1.00,0.05,14.00,0.00,0.00,2,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
8,u283tbzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.769990+00:00,0,1,,,4,3,9.00,0.05,6.00,0.00,0.00,2,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
9,x2clxuiu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.792156+00:00,0,1,,,1,3,4.00,0.35,12.50,0.00,0.00,3,26.00,6.50,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
10,1em48of6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.812209+00:00,0,1,,,2,3,6.00,0.15,10.50,0.00,0.00,3,26.00,6.50,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
11,mvxfgsxa,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.835189+00:00,0,1,,,3,3,8.00,0.05,8.50,0.00,0.00,3,26.00,6.50,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
12,5gkyg04c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.855436+00:00,0,1,,,4,3,8.00,0.25,8.50,0.00,0.00,3,26.00,6.50,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
13,ux50lhgl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.875827+00:00,0,1,,,1,3,8.00,0.45,7.00,0.00,0.00,4,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
14,0u1hmweg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.902177+00:00,0,1,,,2,3,6.00,0.35,9.00,0.00,0.00,4,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
15,ksnmn3r3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.923276+00:00,0,1,,,3,3,2.00,0.15,13.00,0.00,0.00,4,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
16,1i2pj8ew,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.945440+00:00,0,1,,,4,3,4.00,0.15,11.00,0.00,0.00,4,20.00,5.00,0.25,3,0,1,3,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
1,ci2linjn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.580652+00:00,0,1,,,1,3,3.00,0.15,10.00,0.00,0.00,1,12.00,3.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
2,hpmu7hez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.644752+00:00,0,1,,,2,3,0.00,0.35,13.00,0.00,0.00,1,12.00,3.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
3,h6nhwudi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.665521+00:00,0,1,,,3,3,2.00,0.25,11.00,0.00,0.00,1,12.00,3.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
4,mk2595p8,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.685744+00:00,0,1,,,4,3,7.00,0.25,6.00,0.00,0.00,1,12.00,3.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
5,hn3o5zzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.705818+00:00,0,1,,,1,3,2.00,0.25,12.25,0.00,0.00,2,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
6,g5ukhzqf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.728293+00:00,0,1,,,2,3,0.00,0.25,14.25,0.00,0.00,2,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
7,xa1c49ch,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.748770+00:00,0,1,,,3,3,7.00,0.05,7.25,0.00,0.00,2,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
8,u283tbzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.769990+00:00,0,1,,,4,3,8.00,0.05,6.25,0.00,0.00,2,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
9,x2clxuiu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.792156+00:00,0,1,,,1,3,4.00,0.35,10.25,0.00,0.00,3,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
10,1em48of6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.812209+00:00,0,1,,,2,3,5.00,0.15,9.25,0.00,0.00,3,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
11,mvxfgsxa,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.835189+00:00,0,1,,,3,3,6.00,0.05,8.25,0.00,0.00,3,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
12,5gkyg04c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.855436+00:00,0,1,,,4,3,2.00,0.25,12.25,0.00,0.00,3,17.00,4.25,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
13,ux50lhgl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.875827+00:00,0,1,,,1,3,1.00,0.45,13.00,0.00,0.00,4,16.00,4.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
14,0u1hmweg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.902177+00:00,0,1,,,2,3,1.00,0.35,13.00,0.00,0.00,4,16.00,4.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
15,ksnmn3r3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.923276+00:00,0,1,,,3,3,4.00,0.15,10.00,0.00,0.00,4,16.00,4.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
16,1i2pj8ew,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.945440+00:00,0,1,,,4,3,10.00,0.15,4.00,0.00,0.00,4,16.00,4.00,0.25,4,0,1,4,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
1,ci2linjn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.580652+00:00,0,1,,,1,3,8.00,0.15,9.50,0.00,0.00,1,30.00,7.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
2,hpmu7hez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.644752+00:00,0,1,,,2,3,5.00,0.35,12.50,0.00,0.00,1,30.00,7.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
3,h6nhwudi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.665521+00:00,0,1,,,3,3,7.00,0.25,10.50,0.00,0.00,1,30.00,7.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
4,mk2595p8,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.685744+00:00,0,1,,,4,3,10.00,0.25,7.50,0.00,0.00,1,30.00,7.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
5,hn3o5zzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.705818+00:00,0,1,,,1,3,4.00,0.25,9.50,0.00,0.00,2,14.00,3.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
6,g5ukhzqf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.728293+00:00,0,1,,,2,3,4.00,0.25,9.50,0.00,0.00,2,14.00,3.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
7,xa1c49ch,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.748770+00:00,0,1,,,3,3,2.00,0.05,11.50,0.00,0.00,2,14.00,3.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
8,u283tbzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.769990+00:00,0,1,,,4,3,4.00,0.05,9.50,0.00,0.00,2,14.00,3.50,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
9,x2clxuiu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.792156+00:00,0,1,,,1,3,10.00,0.35,5.00,0.00,0.00,3,20.00,5.00,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
10,1em48of6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.812209+00:00,0,1,,,2,3,5.00,0.15,10.00,0.00,0.00,3,20.00,5.00,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
11,mvxfgsxa,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.835189+00:00,0,1,,,3,3,1.00,0.05,14.00,0.00,0.00,3,20.00,5.00,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
12,5gkyg04c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.855436+00:00,0,1,,,4,3,4.00,0.25,11.00,0.00,0.00,3,20.00,5.00,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
13,ux50lhgl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.875827+00:00,0,1,,,1,3,4.00,0.45,10.75,0.00,0.00,4,19.00,4.75,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
14,0u1hmweg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.902177+00:00,0,1,,,2,3,4.00,0.35,10.75,0.00,0.00,4,19.00,4.75,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
15,ksnmn3r3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.923276+00:00,0,1,,,3,3,3.00,0.15,11.75,0.00,0.00,4,19.00,4.75,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
16,1i2pj8ew,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.945440+00:00,0,1,,,4,3,8.00,0.15,6.75,0.00,0.00,4,19.00,4.75,0.25,5,0,1,5,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
1,ci2linjn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.580652+00:00,0,1,,,1,3,6.00,0.15,10.50,0.00,0.00,1,26.00,6.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
2,hpmu7hez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.644752+00:00,0,1,,,2,3,1.00,0.35,15.50,0.00,0.00,1,26.00,6.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
3,h6nhwudi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.665521+00:00,0,1,,,3,3,10.00,0.25,6.50,0.00,0.00,1,26.00,6.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
4,mk2595p8,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.685744+00:00,0,1,,,4,3,9.00,0.25,7.50,0.00,0.00,1,26.00,6.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
5,hn3o5zzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.705818+00:00,0,1,,,1,3,3.00,0.25,12.50,0.00,0.00,2,22.00,5.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
6,g5ukhzqf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.728293+00:00,0,1,,,2,3,8.00,0.25,7.50,0.00,0.00,2,22.00,5.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
7,xa1c49ch,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.748770+00:00,0,1,,,3,3,8.00,0.05,7.50,0.00,0.00,2,22.00,5.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
8,u283tbzt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.769990+00:00,0,1,,,4,3,3.00,0.05,12.50,0.00,0.00,2,22.00,5.50,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
9,x2clxuiu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.792156+00:00,0,1,,,1,3,1.00,0.35,14.75,0.00,0.00,3,23.00,5.75,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
10,1em48of6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.812209+00:00,0,1,,,2,3,10.00,0.15,5.75,0.00,0.00,3,23.00,5.75,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
11,mvxfgsxa,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.835189+00:00,0,1,,,3,3,10.00,0.05,5.75,0.00,0.00,3,23.00,5.75,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
12,5gkyg04c,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:52:57.855436+00:00,0,1,,,4,3,2.00,0.25,13.75,0.00,0.00,3,23.00,5.75,0.25,6,0,1,6,1,0,1,5,public_goods,vibtn23n,,,,,,,,0
