participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.round_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.variable_mpcr_game,subsession.fixed_mpcr_game,subsession.treatment,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,7u4w0cmq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.303249+00:00,0,1,,,4,3,2.00,0.95,28.90,0.00,0.00,4,22.00,20.90,0.95,2,0,1,2,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
1,skwgx7w9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:03.983413+00:00,0,1,,,1,3,5.00,0.75,22.10,0.00,0.00,1,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
2,2myeosw1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.004426+00:00,0,1,,,2,3,1.00,0.85,26.10,0.00,0.00,1,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
3,leannft7,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.025966+00:00,0,1,,,3,3,8.00,1.15,19.10,0.00,0.00,1,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
4,3dxdtjd2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.045682+00:00,0,1,,,4,3,4.00,0.85,23.10,0.00,0.00,1,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
5,8vzr4lbt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.065646+00:00,0,1,,,1,3,4.00,1.05,23.10,0.00,0.00,2,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
6,61d0tszr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.085213+00:00,0,1,,,2,3,6.00,1.15,21.10,0.00,0.00,2,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
7,7gtmx6vw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.105148+00:00,0,1,,,3,3,1.00,1.05,26.10,0.00,0.00,2,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
8,hsc8uavg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.126231+00:00,0,1,,,4,3,7.00,1.05,20.10,0.00,0.00,2,18.00,17.10,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
9,1olti0eu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.148975+00:00,0,1,,,1,3,10.00,0.95,20.90,0.00,0.00,3,22.00,20.90,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
10,7l24p1wg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.168747+00:00,0,1,,,2,3,10.00,1.15,20.90,0.00,0.00,3,22.00,20.90,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
11,bvapocn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.194570+00:00,0,1,,,3,3,0.00,0.85,30.90,0.00,0.00,3,22.00,20.90,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
12,j787h7vp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.220970+00:00,0,1,,,4,3,2.00,1.05,28.90,0.00,0.00,3,22.00,20.90,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
13,xynhxo0g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.241554+00:00,0,1,,,1,3,5.00,0.85,28.75,0.00,0.00,4,25.00,23.75,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
14,84g1bems,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.261739+00:00,0,1,,,2,3,7.00,0.95,26.75,0.00,0.00,4,25.00,23.75,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
15,n89d73k0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.282117+00:00,0,1,,,3,3,10.00,0.85,23.75,0.00,0.00,4,25.00,23.75,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
16,7u4w0cmq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.303249+00:00,0,1,,,4,3,3.00,0.95,30.75,0.00,0.00,4,25.00,23.75,0.95,3,0,1,3,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
1,skwgx7w9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:03.983413+00:00,0,1,,,1,3,6.00,0.75,20.15,0.00,0.00,1,17.00,16.15,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
2,2myeosw1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.004426+00:00,0,1,,,2,3,6.00,0.85,20.15,0.00,0.00,1,17.00,16.15,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
3,leannft7,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.025966+00:00,0,1,,,3,3,0.00,1.15,26.15,0.00,0.00,1,17.00,16.15,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
4,3dxdtjd2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.045682+00:00,0,1,,,4,3,5.00,0.85,21.15,0.00,0.00,1,17.00,16.15,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
5,8vzr4lbt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.065646+00:00,0,1,,,1,3,10.00,1.05,25.65,0.00,0.00,2,27.00,25.65,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
6,61d0tszr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.085213+00:00,0,1,,,2,3,2.00,1.15,33.65,0.00,0.00,2,27.00,25.65,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
7,7gtmx6vw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.105148+00:00,0,1,,,3,3,9.00,1.05,26.65,0.00,0.00,2,27.00,25.65,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
8,hsc8uavg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.126231+00:00,0,1,,,4,3,6.00,1.05,29.65,0.00,0.00,2,27.00,25.65,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
9,1olti0eu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.148975+00:00,0,1,,,1,3,7.00,0.95,13.45,0.00,0.00,3,11.00,10.45,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
10,7l24p1wg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.168747+00:00,0,1,,,2,3,1.00,1.15,19.45,0.00,0.00,3,11.00,10.45,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
11,bvapocn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.194570+00:00,0,1,,,3,3,1.00,0.85,19.45,0.00,0.00,3,11.00,10.45,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
12,j787h7vp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.220970+00:00,0,1,,,4,3,2.00,1.05,18.45,0.00,0.00,3,11.00,10.45,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
13,xynhxo0g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.241554+00:00,0,1,,,1,3,4.00,0.85,25.00,0.00,0.00,4,20.00,19.00,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
14,84g1bems,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.261739+00:00,0,1,,,2,3,4.00,0.95,25.00,0.00,0.00,4,20.00,19.00,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
15,n89d73k0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.282117+00:00,0,1,,,3,3,7.00,0.85,22.00,0.00,0.00,4,20.00,19.00,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
16,7u4w0cmq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.303249+00:00,0,1,,,4,3,5.00,0.95,24.00,0.00,0.00,4,20.00,19.00,0.95,4,0,1,4,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
1,skwgx7w9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:03.983413+00:00,0,1,,,1,3,2.00,0.75,25.10,0.00,0.00,1,18.00,17.10,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
2,2myeosw1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.004426+00:00,0,1,,,2,3,9.00,0.85,18.10,0.00,0.00,1,18.00,17.10,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
3,leannft7,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.025966+00:00,0,1,,,3,3,4.00,1.15,23.10,0.00,0.00,1,18.00,17.10,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
4,3dxdtjd2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.045682+00:00,0,1,,,4,3,3.00,0.85,24.10,0.00,0.00,1,18.00,17.10,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
5,8vzr4lbt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.065646+00:00,0,1,,,1,3,8.00,1.05,21.95,0.00,0.00,2,21.00,19.95,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
6,61d0tszr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.085213+00:00,0,1,,,2,3,1.00,1.15,28.95,0.00,0.00,2,21.00,19.95,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
7,7gtmx6vw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.105148+00:00,0,1,,,3,3,7.00,1.05,22.95,0.00,0.00,2,21.00,19.95,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
8,hsc8uavg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.126231+00:00,0,1,,,4,3,5.00,1.05,24.95,0.00,0.00,2,21.00,19.95,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
9,1olti0eu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.148975+00:00,0,1,,,1,3,4.00,0.95,21.20,0.00,0.00,3,16.00,15.20,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
10,7l24p1wg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.168747+00:00,0,1,,,2,3,7.00,1.15,18.20,0.00,0.00,3,16.00,15.20,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
11,bvapocn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.194570+00:00,0,1,,,3,3,0.00,0.85,25.20,0.00,0.00,3,16.00,15.20,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
12,j787h7vp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.220970+00:00,0,1,,,4,3,5.00,1.05,20.20,0.00,0.00,3,16.00,15.20,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
13,xynhxo0g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.241554+00:00,0,1,,,1,3,6.00,0.85,18.25,0.00,0.00,4,15.00,14.25,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
14,84g1bems,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.261739+00:00,0,1,,,2,3,6.00,0.95,18.25,0.00,0.00,4,15.00,14.25,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
15,n89d73k0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.282117+00:00,0,1,,,3,3,0.00,0.85,24.25,0.00,0.00,4,15.00,14.25,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
16,7u4w0cmq,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.303249+00:00,0,1,,,4,3,3.00,0.95,21.25,0.00,0.00,4,15.00,14.25,0.95,5,0,1,5,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
1,skwgx7w9,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:03.983413+00:00,0,1,,,1,3,0.00,0.75,22.35,0.00,0.00,1,13.00,12.35,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
2,2myeosw1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.004426+00:00,0,1,,,2,3,4.00,0.85,18.35,0.00,0.00,1,13.00,12.35,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
3,leannft7,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.025966+00:00,0,1,,,3,3,5.00,1.15,17.35,0.00,0.00,1,13.00,12.35,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
4,3dxdtjd2,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.045682+00:00,0,1,,,4,3,4.00,0.85,18.35,0.00,0.00,1,13.00,12.35,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
5,8vzr4lbt,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.065646+00:00,0,1,,,1,3,5.00,1.05,25.90,0.00,0.00,2,22.00,20.90,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
6,61d0tszr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.085213+00:00,0,1,,,2,3,2.00,1.15,28.90,0.00,0.00,2,22.00,20.90,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
7,7gtmx6vw,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.105148+00:00,0,1,,,3,3,6.00,1.05,24.90,0.00,0.00,2,22.00,20.90,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
8,hsc8uavg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.126231+00:00,0,1,,,4,3,9.00,1.05,21.90,0.00,0.00,2,22.00,20.90,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
9,1olti0eu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.148975+00:00,0,1,,,1,3,2.00,0.95,26.05,0.00,0.00,3,19.00,18.05,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
10,7l24p1wg,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.168747+00:00,0,1,,,2,3,6.00,1.15,22.05,0.00,0.00,3,19.00,18.05,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
11,bvapocn3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.194570+00:00,0,1,,,3,3,7.00,0.85,21.05,0.00,0.00,3,19.00,18.05,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
12,j787h7vp,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.220970+00:00,0,1,,,4,3,4.00,1.05,24.05,0.00,0.00,3,19.00,18.05,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
13,xynhxo0g,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 22:13:04.241554+00:00,0,1,,,1,3,2.00,0.85,29.85,0.00,0.00,4,23.00,21.85,0.95,6,0,1,6,2,0,3,5,public_goods,gqgqad96,,,,,,,,0
