participantcode,participantlabel,participanttime_started,playerid_in_group,playertreatment,playercontribution,playersignal,playerround_points,playerpayoff,groupid_in_subsession,grouptotal_contribution,groupindividual_share,groupefficiency_rate,subsessionround_number,subsessionapp_label,sessioncode,sessionlabel,sessionexperimenter_name,sessiontime_scheduled,sessiontime_started,sessioncomment,sessionis_demo,playerpoints,subsessionpaying_game,subsessiongame_number,subsessiongame_round,subsessionmpcr_order,subsessionvariable_mpcr_game,subsessionfixed_mpcr_game,subsessiontreatment,playerrisk_points,playerrisk_flip,playerrisk_choice,playerrisk_payoff,playeramb_chosen_game,playeramb_chosen_ball,playeramb_payoff,playeramb_points,playeramb_choice1_urn,playeramb_choice1_color,playeramb_choice2_urn,playeramb_choice2_color,playeramb_choice3_urn,playeramb_choice3_color,playeramb_choice4_urn,playeramb_choice4_color,playeramb_choice5_urn,playeramb_choice5_color,playeramb_choice6_urn,playeramb_choice6_color,playeramb_choice7_urn,playeramb_choice7_color,playeramb_choice8_urn,playeramb_choice8_color,playeramb_choice9_urn,playeramb_choice9_color,playeramb_choice10_urn,playeramb_choice10_color,playerq_race,playerq_age,playerq_gender,playerq_education,playerq_household,playerq_gpa,playerq_professional,playerq_decision,playerq_comments
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,8,1.25,23.25,0,3,17,21.25,1.25,27,"public_goods","3syq0vf6",,,,".",,0,0,0,4,3,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,3,.55,12.5,0,1,10,5.5,.55,11,"public_goods","3syq0vf6",,,,".",,0,0,0,2,3,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,1,.55,21.65,0,1,23,12.65,.55,14,"public_goods","3syq0vf6",,,,".",,0,0,0,2,6,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,0,.95,19.5,0,3,10,9.5,.95,29,"public_goods","3syq0vf6",,,,".",,0,0,0,4,5,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,6,.95,22.05,0,3,19,18.05,.95,31,"public_goods","3syq0vf6",,,,".",,0,0,0,4,7,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,7,.95,34.35,1.72,2,33,31.35,.95,21,"public_goods","3syq0vf6",,,,".",,0,34.35,1,3,5,1,0,3,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,10,.05,1.9,0,3,38,1.9,.05,25,"public_goods","3syq0vf6",,,,".",,0,0,0,4,1,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,9,.95,13.35,.67,2,13,12.35,.95,24,"public_goods","3syq0vf6",,,,".",,0,13.35,1,3,8,1,0,3,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,9,.25,7.5,0,4,26,6.5,.25,1,"public_goods","3syq0vf6",,,,".",,0,0,0,1,1,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,5,.25,,0,4,18,4.5,.25,3,"training","3syq0vf6",,,,".",,0,,,,,,,,,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,2,.25,12,0,4,16,4,.25,5,"public_goods","3syq0vf6",,,,".",,0,0,0,1,5,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,0,.95,,0,4,20,19,.95,2,"training","3syq0vf6",,,,".",,0,,,,,,,,,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,2,.55,16.8,0,1,16,8.8,.55,9,"public_goods","3syq0vf6",,,,".",,0,0,0,2,1,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,1,.95,36.55,1.83,2,29,27.55,.95,17,"public_goods","3syq0vf6",,,,".",,0,36.55,1,3,1,1,0,3,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,3,.25,11.5,0,4,18,4.5,.25,2,"public_goods","3syq0vf6",,,,".",,0,0,0,1,2,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,9,.95,29.5,1.48,2,30,28.5,.95,20,"public_goods","3syq0vf6",,,,".",,0,29.5,1,3,4,1,0,3,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,1,.25,12.5,0,4,14,3.5,.25,4,"public_goods","3syq0vf6",,,,".",,0,0,0,1,4,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,4,.55,19.75,0,1,25,13.75,.55,13,"public_goods","3syq0vf6",,,,".",,0,0,0,2,5,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,9,.25,6,0,4,20,5,.25,7,"public_goods","3syq0vf6",,,,".",,0,0,0,1,7,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,10,.55,14.3,0,1,26,14.3,.55,15,"public_goods","3syq0vf6",,,,".",,0,0,0,2,7,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,0,.55,14.95,0,1,9,4.95,.55,10,"public_goods","3syq0vf6",,,,".",,0,0,0,2,2,1,0,2,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,3,.55,,0,4,11,6.05,.55,4,"training","3syq0vf6",,,,".",,0,,,,,,,,,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,2,1.15,31,0,3,20,23,1.15,28,"public_goods","3syq0vf6",,,,".",,0,0,0,4,4,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,5,.25,,0,4,7,1.75,.25,1,"training","3syq0vf6",,,,".",,0,,,,,,,,,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",1,1,4,.25,11.5,0,4,22,5.5,.25,3,"public_goods","3syq0vf6",,,,".",,0,0,0,1,3,1,0,1,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"0h0s4ufy","joe","2017-01-19 14:32:46.780789+00:00",4,1,0,.85,17.65,0,3,9,7.65,.85,30,"public_goods","3syq0vf6",,,,".",,0,0,0,4,6,1,1,,1,28,1,3,1.4,6,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,1,.25,11.5,0,4,10,2.5,.25,6,"public_goods","3syq0vf6",,,,".",,0,0,0,1,6,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,7,.95,36.25,1.81,4,35,33.25,.95,23,"public_goods","3syq0vf6",,,,".",,0,36.25,1,3,7,1,0,3,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,2,.25,13.5,0,4,22,5.5,.25,3,"public_goods","3syq0vf6",,,,".",,0,0,0,1,3,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,10,.95,23.75,1.19,4,25,23.75,.95,21,"public_goods","3syq0vf6",,,,".",,0,23.75,1,3,5,1,0,3,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,8,.95,29.55,1.48,4,29,27.55,.95,18,"public_goods","3syq0vf6",,,,".",,0,29.55,1,3,2,1,0,3,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,10,.55,17.6,0,3,32,17.6,.55,15,"public_goods","3syq0vf6",,,,".",,0,0,0,2,7,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,2,.25,12,0,4,16,4,.25,5,"public_goods","3syq0vf6",,,,".",,0,0,0,1,5,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,5,.25,10,0,4,20,5,.25,7,"public_goods","3syq0vf6",,,,".",,0,0,0,1,7,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,7,.85,17.45,0,4,17,14.45,.85,30,"public_goods","3syq0vf6",,,,".",,0,0,0,4,6,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,10,.25,6.5,0,4,26,6.5,.25,1,"public_goods","3syq0vf6",,,,".",,0,0,0,1,1,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,4,.25,9.5,0,4,14,3.5,.25,4,"public_goods","3syq0vf6",,,,".",,0,0,0,1,4,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,8,.25,6.5,0,4,18,4.5,.25,2,"public_goods","3syq0vf6",,,,".",,0,0,0,1,2,1,0,1,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,0,.55,,0,4,11,6.05,.55,4,"training","3syq0vf6",,,,".",,0,,,,,,,,,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,10,.55,12.65,0,3,23,12.65,.55,16,"public_goods","3syq0vf6",,,,".",,0,0,0,2,8,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,5,.55,18.2,0,3,24,13.2,.55,13,"public_goods","3syq0vf6",,,,".",,0,0,0,2,5,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,0,.95,25.2,1.26,4,16,15.2,.95,20,"public_goods","3syq0vf6",,,,".",,0,25.2,1,3,4,1,0,3,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,8,1.15,23.85,0,4,19,21.85,1.15,28,"public_goods","3syq0vf6",,,,".",,0,0,0,4,4,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,2,1.05,18.5,0,4,10,10.5,1.05,26,"public_goods","3syq0vf6",,,,".",,0,0,0,4,2,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,0,1.15,35.3,0,4,22,25.3,1.15,32,"public_goods","3syq0vf6",,,,".",,0,0,0,4,8,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,10,.55,17.6,0,3,32,17.6,.55,11,"public_goods","3syq0vf6",,,,".",,0,0,0,2,3,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,3,.05,7.5,0,4,10,.5,.05,25,"public_goods","3syq0vf6",,,,".",,0,0,0,4,1,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,3,.55,20.2,0,3,24,13.2,.55,14,"public_goods","3syq0vf6",,,,".",,0,0,0,2,6,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,0,.25,,0,4,7,1.75,.25,1,"training","3syq0vf6",,,,".",,0,,,,,,,,,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,1,.55,13.4,0,3,8,4.4,.55,10,"public_goods","3syq0vf6",,,,".",,0,0,0,2,2,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",3,1,9,1.25,31,0,4,24,30,1.25,27,"public_goods","3syq0vf6",,,,".",,0,0,0,4,3,1,1,,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,2,.95,28.9,1.45,4,22,20.9,.95,22,"public_goods","3syq0vf6",,,,".",,0,28.9,1,3,6,1,0,3,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
"4jdqhj1f","joe","2017-01-19 14:32:46.808779+00:00",4,1,2,.55,21.2,0,3,24,13.2,.55,12,"public_goods","3syq0vf6",,,,".",,0,0,0,2,4,1,0,2,1,52,0,3,2.6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",27,"Male","Bacheler's degree",,"2.1","Employed for wages","Close my eyes","Great programming"
